Point1,Point2,X1,Y1,X2,Y2
SWF-1221,35944,341406.731597883,5023127.75891249,342926.348856398,5023733.16825205
SWF-1221,35945,341406.731597883,5023127.75891249,343188.011241598,5023712.82344888
SWF-1221,35946,341406.731597883,5023127.75891249,343163.948929356,5023775.90913111
SWF-1221,35949,341406.731597883,5023127.75891249,342249.380298473,5023893.48834002
SWF-1221,35950,341406.731597883,5023127.75891249,342249.335666667,5023940.82173333
SWF-1221,35952,341406.731597883,5023127.75891249,341118.277101642,5023938.90269309
SWF-1221,35954,341406.731597883,5023127.75891249,342210.383278734,5023977.64407241
SWF-1221,35955,341406.731597883,5023127.75891249,342203.405533333,5024016.00983333
SWF-1221,35962,341406.731597883,5023127.75891249,341194.300166667,5024143.08653333
SWF-1221,36000,341406.731597883,5023127.75891249,342084.506610613,5024172.45091877
SWF-1221,36001,341406.731597883,5023127.75891249,342647.000666667,5024531.56853333
SWF-1439,36002,360442.252602021,5017305.57203595,359173.728377224,5015957.89078691
SWF-1228,36011,349066.788361716,5022696.74379202,348096.304018175,5022276.35515774
NAT-1,36011,,,348096.304018175,5022276.35515774
NAT-3,36013,,,356127.121777956,4988476.97951886
NAT-3,36029,,,356984.5292,4990994.3577
SWF-1220,36032,332384.92576937,5030790.98197647,333887.684126164,5031678.56673647
SWF-1220,36033,332384.92576937,5030790.98197647,334030.249831789,5031703.34960681
SWF-1310,36074,348435.742331743,5014655.29181007,347854.973074511,5013138.21449245
TIM-2,36074,,,347854.973074511,5013138.21449245
SWF-1311,36074,348591.415239137,5014838.62241878,347854.973074511,5013138.21449245
SWF-1312,36074,349409.529477995,5013212.92964156,347854.973074511,5013138.21449245
SWF-1310,36077,348435.742331743,5014655.29181007,348072.018350069,5012984.77117149
TIM-2,36077,,,348072.018350069,5012984.77117149
SWF-1311,36077,348591.415239137,5014838.62241878,348072.018350069,5012984.77117149
SWF-1312,36077,349409.529477995,5013212.92964156,348072.018350069,5012984.77117149
SWF-1310,36078,348435.742331743,5014655.29181007,347348.918737055,5013270.96132015
TIM-2,36078,,,347348.918737055,5013270.96132015
SWF-1311,36078,348591.415239137,5014838.62241878,347348.918737055,5013270.96132015
SWF-1310,36080,348435.742331743,5014655.29181007,347443.978128983,5013360.88850808
TIM-2,36080,,,347443.978128983,5013360.88850808
SWF-1311,36080,348591.415239137,5014838.62241878,347443.978128983,5013360.88850808
SWF-1312,36080,349409.529477995,5013212.92964156,347443.978128983,5013360.88850808
SWF-1312,36088,349409.529477995,5013212.92964156,348941.115957688,5012420.65931764
SWF-1312,36089,349409.529477995,5013212.92964156,349137.903916394,5012420.02491564
NAT-2,36096,,,338243.526633333,5025369.89103333
NAT-6,36096,,,338243.526633333,5025369.89103333
NAT-2,36099,,,338238.477704159,5025442.73851599
NAT-6,36099,,,338238.477704159,5025442.73851599
NAT-2,36102,,,338324.832333333,5025479.55073333
NAT-6,36102,,,338324.832333333,5025479.55073333
NAT-2,36103,,,337890.850755381,5025670.19145485
NAT-6,36103,,,337890.850755381,5025670.19145485
NAT-9,36103,,,337890.850755381,5025670.19145485
NAT-2,36104,,,337511.888575188,5025709.94891532
NAT-6,36104,,,337511.888575188,5025709.94891532
NAT-9,36104,,,337511.888575188,5025709.94891532
NAT-10,36104,,,337511.888575188,5025709.94891532
NAT-2,36107,,,338513.620672399,5025738.60348232
NAT-6,36107,,,338513.620672399,5025738.60348232
NAT-11,36107,,,338513.620672399,5025738.60348232
NAT-2,36109,,,338054.646754267,5025792.83564993
NAT-6,36109,,,338054.646754267,5025792.83564993
NAT-9,36109,,,338054.646754267,5025792.83564993
NAT-10,36109,,,338054.646754267,5025792.83564993
NAT-11,36109,,,338054.646754267,5025792.83564993
NAT-2,36110,,,339086.021930367,5025774.10314768
NAT-2,36113,,,338637.320125132,5026003.7224063
NAT-6,36113,,,338637.320125132,5026003.7224063
NAT-9,36113,,,338637.320125132,5026003.7224063
NAT-11,36113,,,338637.320125132,5026003.7224063
SWF-1234,36114,350185.486214851,5025046.26560361,351554.697029035,5025701.091737
SWF-1235,36114,350039.691707927,5025166.35370932,351554.697029035,5025701.091737
SWF-1312,36134,349409.529477995,5013212.92964156,348972.634787813,5012035.24325551
SWF-1310,36159,348435.742331743,5014655.29181007,347222.594512113,5013480.78304902
TIM-2,36159,,,347222.594512113,5013480.78304902
SWF-1311,36159,348591.415239137,5014838.62241878,347222.594512113,5013480.78304902
NAT-2,36178,,,337713.6627,5026104.5173
NAT-6,36178,,,337713.6627,5026104.5173
NAT-9,36178,,,337713.6627,5026104.5173
NAT-10,36178,,,337713.6627,5026104.5173
NAT-11,36178,,,337713.6627,5026104.5173
NAT-2,36179,,,337794.831272593,5026132.78398204
NAT-6,36179,,,337794.831272593,5026132.78398204
NAT-7,36179,,,337794.831272593,5026132.78398204
NAT-9,36179,,,337794.831272593,5026132.78398204
NAT-10,36179,,,337794.831272593,5026132.78398204
NAT-11,36179,,,337794.831272593,5026132.78398204
NAT-2,36180,,,338182.630803177,5026189.44755843
NAT-6,36180,,,338182.630803177,5026189.44755843
NAT-7,36180,,,338182.630803177,5026189.44755843
NAT-9,36180,,,338182.630803177,5026189.44755843
NAT-10,36180,,,338182.630803177,5026189.44755843
NAT-11,36180,,,338182.630803177,5026189.44755843
SWF-1234,36181,350185.486214851,5025046.26560361,351368.528033333,5026231.58736667
SWF-1235,36181,350039.691707927,5025166.35370932,351368.528033333,5026231.58736667
NAT-2,36182,,,338283.961364086,5026243.11613929
NAT-6,36182,,,338283.961364086,5026243.11613929
NAT-7,36182,,,338283.961364086,5026243.11613929
NAT-9,36182,,,338283.961364086,5026243.11613929
NAT-10,36182,,,338283.961364086,5026243.11613929
NAT-11,36182,,,338283.961364086,5026243.11613929
NAT-2,36192,,,337645.476482152,5026574.74289928
NAT-6,36192,,,337645.476482152,5026574.74289928
NAT-7,36192,,,337645.476482152,5026574.74289928
NAT-9,36192,,,337645.476482152,5026574.74289928
NAT-10,36192,,,337645.476482152,5026574.74289928
NAT-11,36192,,,337645.476482152,5026574.74289928
NAT-2,36193,,,337555.060315062,5026605.81878597
NAT-6,36193,,,337555.060315062,5026605.81878597
NAT-7,36193,,,337555.060315062,5026605.81878597
NAT-9,36193,,,337555.060315062,5026605.81878597
NAT-10,36193,,,337555.060315062,5026605.81878597
NAT-11,36193,,,337555.060315062,5026605.81878597
NAT-2,36194,,,337787.890891668,5026587.50564578
NAT-6,36194,,,337787.890891668,5026587.50564578
NAT-7,36194,,,337787.890891668,5026587.50564578
NAT-9,36194,,,337787.890891668,5026587.50564578
NAT-10,36194,,,337787.890891668,5026587.50564578
NAT-11,36194,,,337787.890891668,5026587.50564578
NAT-2,36195,,,336810.9874,5026704.082
NAT-6,36195,,,336810.9874,5026704.082
NAT-9,36195,,,336810.9874,5026704.082
NAT-10,36195,,,336810.9874,5026704.082
NAT-11,36195,,,336810.9874,5026704.082
NAT-2,36196,,,337136.023353818,5026707.06362655
NAT-6,36196,,,337136.023353818,5026707.06362655
NAT-7,36196,,,337136.023353818,5026707.06362655
NAT-9,36196,,,337136.023353818,5026707.06362655
NAT-10,36196,,,337136.023353818,5026707.06362655
NAT-11,36196,,,337136.023353818,5026707.06362655
NAT-2,36197,,,336758.044470037,5026717.37205526
NAT-6,36197,,,336758.044470037,5026717.37205526
NAT-9,36197,,,336758.044470037,5026717.37205526
NAT-10,36197,,,336758.044470037,5026717.37205526
NAT-11,36197,,,336758.044470037,5026717.37205526
NAT-2,36199,,,339662.660024314,5026958.90028393
NAT-7,36199,,,339662.660024314,5026958.90028393
NAT-11,36199,,,339662.660024314,5026958.90028393
NAT-2,36200,,,339746.673128661,5026983.021602
NAT-7,36200,,,339746.673128661,5026983.021602
NAT-11,36200,,,339746.673128661,5026983.021602
NAT-7,36201,,,340027.442879693,5026998.43002538
NAT-11,36201,,,340027.442879693,5026998.43002538
SWF-1235,36202,350039.691707927,5025166.35370932,349413.585074265,5027001.08748665
SWF-1310,36245,348435.742331743,5014655.29181007,349192.755543978,5014837.26308312
TIM-2,36245,,,349192.755543978,5014837.26308312
SWF-1311,36245,348591.415239137,5014838.62241878,349192.755543978,5014837.26308312
SWF-1312,36245,349409.529477995,5013212.92964156,349192.755543978,5014837.26308312
SWF-1314,36245,350897.473348669,5014427.14439923,349192.755543978,5014837.26308312
SWF-1320,36245,350743.942441377,5015037.25262821,349192.755543978,5014837.26308312
SWF-1310,36246,348435.742331743,5014655.29181007,349097.020499452,5014898.74851218
TIM-2,36246,,,349097.020499452,5014898.74851218
SWF-1311,36246,348591.415239137,5014838.62241878,349097.020499452,5014898.74851218
SWF-1312,36246,349409.529477995,5013212.92964156,349097.020499452,5014898.74851218
SWF-1314,36246,350897.473348669,5014427.14439923,349097.020499452,5014898.74851218
SWF-1320,36246,350743.942441377,5015037.25262821,349097.020499452,5014898.74851218
SWF-1310,36247,348435.742331743,5014655.29181007,349007.720569232,5014958.9489071
TIM-2,36247,,,349007.720569232,5014958.9489071
SWF-1311,36247,348591.415239137,5014838.62241878,349007.720569232,5014958.9489071
SWF-1312,36247,349409.529477995,5013212.92964156,349007.720569232,5014958.9489071
SWF-1320,36247,350743.942441377,5015037.25262821,349007.720569232,5014958.9489071
SWF-1310,36248,348435.742331743,5014655.29181007,348750.253807527,5014975.41119485
TIM-2,36248,,,348750.253807527,5014975.41119485
SWF-1311,36248,348591.415239137,5014838.62241878,348750.253807527,5014975.41119485
SWF-1312,36248,349409.529477995,5013212.92964156,348750.253807527,5014975.41119485
SWF-1310,36250,348435.742331743,5014655.29181007,348939.283354454,5015075.78527481
TIM-2,36250,,,348939.283354454,5015075.78527481
SWF-1311,36250,348591.415239137,5014838.62241878,348939.283354454,5015075.78527481
SWF-1312,36250,349409.529477995,5013212.92964156,348939.283354454,5015075.78527481
SWF-1320,36250,350743.942441377,5015037.25262821,348939.283354454,5015075.78527481
NAT-2,36266,,,339766.524855631,5027220.42454173
NAT-7,36266,,,339766.524855631,5027220.42454173
NAT-11,36266,,,339766.524855631,5027220.42454173
NAT-2,36276,,,339700.95790493,5027416.04379735
NAT-7,36276,,,339700.95790493,5027416.04379735
NAT-11,36276,,,339700.95790493,5027416.04379735
NAT-2,36278,,,337206.368004716,5027430.68677354
NAT-6,36278,,,337206.368004716,5027430.68677354
NAT-7,36278,,,337206.368004716,5027430.68677354
NAT-9,36278,,,337206.368004716,5027430.68677354
NAT-10,36278,,,337206.368004716,5027430.68677354
NAT-11,36278,,,337206.368004716,5027430.68677354
NAT-2,36279,,,336500.835543231,5027464.05290822
NAT-6,36279,,,336500.835543231,5027464.05290822
NAT-7,36279,,,336500.835543231,5027464.05290822
NAT-9,36279,,,336500.835543231,5027464.05290822
NAT-10,36279,,,336500.835543231,5027464.05290822
NAT-11,36279,,,336500.835543231,5027464.05290822
NAT-11,36281,,,340371.716080544,5027488.02521948
NAT-2,36283,,,339692.51059476,5027536.84432416
NAT-7,36283,,,339692.51059476,5027536.84432416
NAT-9,36283,,,339692.51059476,5027536.84432416
NAT-11,36283,,,339692.51059476,5027536.84432416
NAT-3,36284,,,354372.847168481,4990230.75568778
SWF-1312,36310,349409.529477995,5013212.92964156,348883.595466667,5011654.5738
NAT-1,36314,,,346477.512358044,5021720.53569722
SWF-1312,36315,349409.529477995,5013212.92964156,347986.228315454,5012399.09235396
TIM-2,36324,,,347268.071314813,5012884.91875537
SWF-1312,36347,349409.529477995,5013212.92964156,348574.27547127,5012373.99465814
SWF-1312,36348,349409.529477995,5013212.92964156,349367.568809718,5012776.18403237
SWF-1310,36356,348435.742331743,5014655.29181007,347960.258479134,5013139.18790902
TIM-2,36356,,,347960.258479134,5013139.18790902
SWF-1311,36356,348591.415239137,5014838.62241878,347960.258479134,5013139.18790902
SWF-1312,36356,349409.529477995,5013212.92964156,347960.258479134,5013139.18790902
NAT-2,36359,,,337976.990706801,5025857.38400325
NAT-6,36359,,,337976.990706801,5025857.38400325
NAT-9,36359,,,337976.990706801,5025857.38400325
NAT-10,36359,,,337976.990706801,5025857.38400325
NAT-11,36359,,,337976.990706801,5025857.38400325
SWF-1310,36364,348435.742331743,5014655.29181007,347351.762312243,5013136.80859434
TIM-2,36364,,,347351.762312243,5013136.80859434
SWF-1310,36365,348435.742331743,5014655.29181007,347202.607457745,5013461.70040258
TIM-2,36365,,,347202.607457745,5013461.70040258
SWF-1311,36365,348591.415239137,5014838.62241878,347202.607457745,5013461.70040258
NAT-6,36367,,,338109.232180404,5025313.84342028
SWF-1221,36369,341406.731597883,5023127.75891249,340895.650322601,5025000.03279901
SWF-1439,36396,360442.252602021,5017305.57203595,359056.159602803,5016482.70732499
SWF-1439,36399,360442.252602021,5017305.57203595,358653.540655089,5016758.78876615
SWF-1439,36404,360442.252602021,5017305.57203595,358948.811119838,5017055.95515542
SWF-1439,36405,360442.252602021,5017305.57203595,358792.273096762,5017060.62950594
NAT-2,36435,,,337613.144699917,5028124.35280667
NAT-6,36435,,,337613.144699917,5028124.35280667
NAT-7,36435,,,337613.144699917,5028124.35280667
NAT-9,36435,,,337613.144699917,5028124.35280667
NAT-10,36435,,,337613.144699917,5028124.35280667
NAT-11,36435,,,337613.144699917,5028124.35280667
NAT-2,36436,,,336104.171619883,5028150.85466507
NAT-6,36436,,,336104.171619883,5028150.85466507
NAT-9,36436,,,336104.171619883,5028150.85466507
NAT-10,36436,,,336104.171619883,5028150.85466507
NAT-2,36438,,,338403.201876472,5028164.16570242
NAT-6,36438,,,338403.201876472,5028164.16570242
NAT-7,36438,,,338403.201876472,5028164.16570242
NAT-9,36438,,,338403.201876472,5028164.16570242
NAT-10,36438,,,338403.201876472,5028164.16570242
NAT-11,36438,,,338403.201876472,5028164.16570242
NAT-2,36439,,,337252.541738664,5028207.13734415
NAT-6,36439,,,337252.541738664,5028207.13734415
NAT-7,36439,,,337252.541738664,5028207.13734415
NAT-9,36439,,,337252.541738664,5028207.13734415
NAT-10,36439,,,337252.541738664,5028207.13734415
NAT-11,36439,,,337252.541738664,5028207.13734415
NAT-2,36440,,,337347.564485951,5026726.18911331
NAT-6,36440,,,337347.564485951,5026726.18911331
NAT-7,36440,,,337347.564485951,5026726.18911331
NAT-9,36440,,,337347.564485951,5026726.18911331
NAT-10,36440,,,337347.564485951,5026726.18911331
NAT-11,36440,,,337347.564485951,5026726.18911331
NAT-2,36441,,,336950.586622666,5026721.32052186
NAT-6,36441,,,336950.586622666,5026721.32052186
NAT-7,36441,,,336950.586622666,5026721.32052186
NAT-9,36441,,,336950.586622666,5026721.32052186
NAT-10,36441,,,336950.586622666,5026721.32052186
NAT-11,36441,,,336950.586622666,5026721.32052186
NAT-2,36592,,,337340.639140046,5027891.48724059
NAT-6,36592,,,337340.639140046,5027891.48724059
NAT-7,36592,,,337340.639140046,5027891.48724059
NAT-9,36592,,,337340.639140046,5027891.48724059
NAT-10,36592,,,337340.639140046,5027891.48724059
NAT-11,36592,,,337340.639140046,5027891.48724059
NAT-7,36656,,,336788.087469837,5029198.49696145
NAT-9,36656,,,336788.087469837,5029198.49696145
NAT-10,36656,,,336788.087469837,5029198.49696145
SWF-1228,37183,349066.788361716,5022696.74379202,348137.652902971,5022158.88398846
NAT-1,37183,,,348137.652902971,5022158.88398846
SWF-1220,37186,332384.92576937,5030790.98197647,333583.082868792,5031205.85275592
SWF-1221,37190,341406.731597883,5023127.75891249,340514.192397795,5024532.89695431
SWF-1221,37191,341406.731597883,5023127.75891249,341497.536261338,5024547.79784529
SWF-1221,37193,341406.731597883,5023127.75891249,342396.457047898,5024571.87458536
SWF-1221,37194,341406.731597883,5023127.75891249,342674.866866667,5024614.34753333
SWF-1221,37196,341406.731597883,5023127.75891249,342503.726315149,5024691.07929207
SWF-1221,37246,341406.731597883,5023127.75891249,342500.591630073,5024782.92111342
SWF-1221,37247,341406.731597883,5023127.75891249,342590.475182595,5024781.83866649
SWF-1221,37461,341406.731597883,5023127.75891249,340884.909165685,5025075.62147927
SWF-1221,37462,341406.731597883,5023127.75891249,340997.415725119,5025083.14387387
NAT-2,37465,,,337159.234943148,5027569.17486994
NAT-6,37465,,,337159.234943148,5027569.17486994
NAT-7,37465,,,337159.234943148,5027569.17486994
NAT-9,37465,,,337159.234943148,5027569.17486994
NAT-10,37465,,,337159.234943148,5027569.17486994
NAT-11,37465,,,337159.234943148,5027569.17486994
NAT-2,37466,,,336341.664623154,5027559.29134815
NAT-6,37466,,,336341.664623154,5027559.29134815
NAT-9,37466,,,336341.664623154,5027559.29134815
NAT-10,37466,,,336341.664623154,5027559.29134815
SWF-1234,37523,350185.486214851,5025046.26560361,350589.309698411,5026857.86923505
SWF-1235,37523,350039.691707927,5025166.35370932,350589.309698411,5026857.86923505
NAT-7,37526,,,340274.903670534,5027731.57655661
NAT-11,37526,,,340274.903670534,5027731.57655661
SWF-1310,62635,348435.742331743,5014655.29181007,347755.31625302,5012846.9254686
TIM-2,62635,,,347755.31625302,5012846.9254686
SWF-1312,62635,349409.529477995,5013212.92964156,347755.31625302,5012846.9254686
SWF-1610,62718,371757.270239456,5023855.79424707,371725.624080848,5021916.26199114
SWF-1621,62718,373231.347809471,5023056.94940913,371725.624080848,5021916.26199114
SWF-1802,63095,375777.532330408,5014557.25790541,376251.83436554,5013857.86430257
NAT-7,63839,,,339921.399523309,5027500.92040527
NAT-11,63839,,,339921.399523309,5027500.92040527
NAT-3,63845,,,354302.344844008,4989246.65560738
SWF-1621,63848,373231.347809471,5023056.94940913,374306.971591685,5023024.99799119
NAT-3,63905,,,356255.982692363,4989201.53463717
SWF-1228,63937,349066.788361716,5022696.74379202,347810.640991864,5022274.02930641
NAT-1,63937,,,347810.640991864,5022274.02930641
NAT-3,63960,,,355276.010430656,4989979.37148387
NAT-3,63964,,,356683.106838015,4990161.93987092
SWF-1808,63972,375576.215820846,5010519.53521363,375000.5734,5009424.56696667
SWF-1809,63972,375628.191623315,5010576.79681635,375000.5734,5009424.56696667
NAT-2,63975,,,339569.226300977,5026994.85233696
NAT-7,63975,,,339569.226300977,5026994.85233696
NAT-9,63975,,,339569.226300977,5026994.85233696
NAT-11,63975,,,339569.226300977,5026994.85233696
NAT-2,63976,,,336593.024366667,5028229.036
NAT-6,63976,,,336593.024366667,5028229.036
NAT-7,63976,,,336593.024366667,5028229.036
NAT-9,63976,,,336593.024366667,5028229.036
NAT-10,63976,,,336593.024366667,5028229.036
NAT-11,63976,,,336593.024366667,5028229.036
NAT-10,63993,,,335969.891533334,5028744.51136667
NAT-2,64040,,,337415.946466667,5027931.7235
NAT-6,64040,,,337415.946466667,5027931.7235
NAT-7,64040,,,337415.946466667,5027931.7235
NAT-9,64040,,,337415.946466667,5027931.7235
NAT-10,64040,,,337415.946466667,5027931.7235
NAT-11,64040,,,337415.946466667,5027931.7235
SWF-1802,64046,375777.532330408,5014557.25790541,374169.454471806,5015392.97481761
SWF-1802,64050,375777.532330408,5014557.25790541,375753.1848,5014202.59923333
SWF-1439,64084,360442.252602021,5017305.57203595,359597.539907914,5017504.78243889
NAT-3,64095,,,357138.810392737,4990742.5101224
SWF-1610,64214,371757.270239456,5023855.79424707,371212.383087937,5022767.4273549
SWF-1621,64214,373231.347809471,5023056.94940913,371212.383087937,5022767.4273549
SWF-1914,64215,387185.069872237,5037170.43847948,387510.385110874,5038924.73762304
NAT-1,64224,,,346700.202231523,5022791.95650243
SWF-1621,64227,373231.347809471,5023056.94940913,374748.916367102,5023330.12262644
SWF-1914,64256,387185.069872237,5037170.43847948,387301.105610688,5037937.36129764
SWF-1221,64288,341406.731597883,5023127.75891249,342718.739063966,5023375.03704173
SWF-1127,64290,365215.388828733,5021495.89233498,364713.747335756,5021502.21166169
NAT-2,64291,,,337355.255690327,5027335.7513195
NAT-6,64291,,,337355.255690327,5027335.7513195
NAT-7,64291,,,337355.255690327,5027335.7513195
NAT-9,64291,,,337355.255690327,5027335.7513195
NAT-10,64291,,,337355.255690327,5027335.7513195
NAT-11,64291,,,337355.255690327,5027335.7513195
TIM-2,64454,,,346649.986133333,5015412.51056667
SWF-1209,64457,349211.369268583,5019187.08442532,347859.032664758,5020141.11745561
SWF-1802,64464,375777.532330408,5014557.25790541,376260.288157777,5013928.89649606
SWF-1808,64485,375576.215820846,5010519.53521363,374916.931139401,5010371.37679893
SWF-1809,64485,375628.191623315,5010576.79681635,374916.931139401,5010371.37679893
NAT-3,64500,,,356356.961413106,4991462.07924482
NAT-3,64514,,,355483.22502629,4991909.21513159
SWF-1808,64680,375576.215820846,5010519.53521363,374861.559900185,5012083.85500732
SWF-1809,64680,375628.191623315,5010576.79681635,374861.559900185,5012083.85500732
SWF-1312,64686,349409.529477995,5013212.92964156,349309.154423748,5012627.96473577
NAT-9,64729,,,336262.453272116,5028953.72717747
NAT-10,64729,,,336262.453272116,5028953.72717747
NAT-3,64968,,,356846.995559918,4989355.04263044
SWF-1204,65017,351251.890265503,5022682.43999134,349820.144010716,5021317.17949179
SWF-1228,65017,349066.788361716,5022696.74379202,349820.144010716,5021317.17949179
NAT-1,65017,,,349820.144010716,5021317.17949179
SWF-1221,65019,341406.731597883,5023127.75891249,341882.906044838,5024205.63029285
SWF-1439,65031,360442.252602021,5017305.57203595,359141.293497997,5017200.01221049
SWF-1310,65183,348435.742331743,5014655.29181007,347281.357566667,5014011.08763333
TIM-2,65183,,,347281.357566667,5014011.08763333
SWF-1311,65183,348591.415239137,5014838.62241878,347281.357566667,5014011.08763333
SWF-1444,65184,,,359438.515051661,5014728.5510013
NAT-2,65193,,,337504.9864465,5029193.69985497
NAT-7,65193,,,337504.9864465,5029193.69985497
NAT-9,65193,,,337504.9864465,5029193.69985497
NAT-10,65193,,,337504.9864465,5029193.69985497
NAT-11,65193,,,337504.9864465,5029193.69985497
NAT-2,65195,,,336576.4033,5028207.27903333
NAT-6,65195,,,336576.4033,5028207.27903333
NAT-7,65195,,,336576.4033,5028207.27903333
NAT-9,65195,,,336576.4033,5028207.27903333
NAT-10,65195,,,336576.4033,5028207.27903333
NAT-11,65195,,,336576.4033,5028207.27903333
SWF-1802,65313,375777.532330408,5014557.25790541,373982.683222947,5014835.89300027
NAT-11,65478,,,340190.107025878,5027149.84640989
NAT-2,65544,,,338989.386085749,5027220.73072599
NAT-6,65544,,,338989.386085749,5027220.73072599
NAT-7,65544,,,338989.386085749,5027220.73072599
NAT-9,65544,,,338989.386085749,5027220.73072599
NAT-10,65544,,,338989.386085749,5027220.73072599
NAT-11,65544,,,338989.386085749,5027220.73072599
NAT-2,65546,,,338006.952633333,5027939.21433333
NAT-6,65546,,,338006.952633333,5027939.21433333
NAT-7,65546,,,338006.952633333,5027939.21433333
NAT-9,65546,,,338006.952633333,5027939.21433333
NAT-10,65546,,,338006.952633333,5027939.21433333
NAT-11,65546,,,338006.952633333,5027939.21433333
NAT-2,65547,,,339641.788881985,5028130.9525372
NAT-7,65547,,,339641.788881985,5028130.9525372
NAT-11,65547,,,339641.788881985,5028130.9525372
NAT-7,65551,,,340177.6933,5027366.86776667
NAT-11,65551,,,340177.6933,5027366.86776667
NAT-3,65834,,,356681.736331081,4990947.01187662
NAT-3,65838,,,354975.0034,4991801.0653
NAT-2,66042,,,336550.166020466,5027375.78791657
NAT-6,66042,,,336550.166020466,5027375.78791657
NAT-7,66042,,,336550.166020466,5027375.78791657
NAT-9,66042,,,336550.166020466,5027375.78791657
NAT-10,66042,,,336550.166020466,5027375.78791657
NAT-11,66042,,,336550.166020466,5027375.78791657
NAT-2,66051,,,336566.19145307,5027057.32818424
NAT-6,66051,,,336566.19145307,5027057.32818424
NAT-9,66051,,,336566.19145307,5027057.32818424
NAT-10,66051,,,336566.19145307,5027057.32818424
NAT-11,66051,,,336566.19145307,5027057.32818424
NAT-2,66054,,,336462.876066667,5027807.44476667
NAT-6,66054,,,336462.876066667,5027807.44476667
NAT-7,66054,,,336462.876066667,5027807.44476667
NAT-9,66054,,,336462.876066667,5027807.44476667
NAT-10,66054,,,336462.876066667,5027807.44476667
NAT-11,66054,,,336462.876066667,5027807.44476667
SWF-1610,66066,371757.270239456,5023855.79424707,372549.429530007,5022118.49050135
SWF-1621,66066,373231.347809471,5023056.94940913,372549.429530007,5022118.49050135
NAT-3,66073,,,356510.968978079,4990678.69904166
NAT-2,66077,,,338141.94366512,5026242.53002729
NAT-6,66077,,,338141.94366512,5026242.53002729
NAT-7,66077,,,338141.94366512,5026242.53002729
NAT-9,66077,,,338141.94366512,5026242.53002729
NAT-10,66077,,,338141.94366512,5026242.53002729
NAT-11,66077,,,338141.94366512,5026242.53002729
SWF-1808,66284,375576.215820846,5010519.53521363,374889.158621234,5012201.62032852
SWF-1809,66284,375628.191623315,5010576.79681635,374889.158621234,5012201.62032852
SWF-1428,66356,361627.192658303,5014807.79241731,360428.194828597,5014723.04787857
SWF-1444,66356,,,360428.194828597,5014723.04787857
SWF-1914,66373,387185.069872237,5037170.43847948,387745.128593567,5037953.73509852
SWF-1802,66646,375777.532330408,5014557.25790541,375225.20788511,5014938.64745794
SWF-1134,66649,360681.983013408,5020000.49276395,359643.469862883,5021065.86853198
SWF-1207,66650,349758.002494547,5019065.37041954,349410.391814653,5018892.31706459
SWF-1208,66650,349953.910503852,5018864.50641,349410.391814653,5018892.31706459
SWF-1209,66650,349211.369268583,5019187.08442532,349410.391814653,5018892.31706459
SWF-1253,66650,349221.790069078,5017815.78826019,349410.391814653,5018892.31706459
SWF-1316,66650,350370.871223657,5017808.40845983,349410.391814653,5018892.31706459
SWF-1439,66656,360442.252602021,5017305.57203595,359111.575443997,5017384.0382427
SWF-1228,66701,349066.788361716,5022696.74379202,349364.853933333,5021513.57136667
NAT-1,66701,,,349364.853933333,5021513.57136667
SWF-1228,66702,349066.788361716,5022696.74379202,349385.809990619,5021590.329136
NAT-1,66702,,,349385.809990619,5021590.329136
SWF-1808,67475,375576.215820846,5010519.53521363,374952.333469833,5009094.40941986
SWF-1809,67475,375628.191623315,5010576.79681635,374952.333469833,5009094.40941986
NAT-3,67497,,,354316.132418452,4989170.25313311
NAT-3,67498,,,353534.41654582,4989463.25144232
SWF-1808,67503,375576.215820846,5010519.53521363,376698.957120054,5011141.70008271
SWF-1809,67503,375628.191623315,5010576.79681635,376698.957120054,5011141.70008271
SWF-1808,67559,375576.215820846,5010519.53521363,377276.471127166,5010863.13497596
SWF-1809,67559,375628.191623315,5010576.79681635,377276.471127166,5010863.13497596
NAT-2,67568,,,339775.854166667,5027698.13416667
NAT-7,67568,,,339775.854166667,5027698.13416667
NAT-11,67568,,,339775.854166667,5027698.13416667
NAT-3,67589,,,353661.520007115,4990208.00658625
NAT-2,67599,,,339355.425668149,5027168.43267079
NAT-6,67599,,,339355.425668149,5027168.43267079
NAT-7,67599,,,339355.425668149,5027168.43267079
NAT-9,67599,,,339355.425668149,5027168.43267079
NAT-10,67599,,,339355.425668149,5027168.43267079
NAT-11,67599,,,339355.425668149,5027168.43267079
SWF-1808,67616,375576.215820846,5010519.53521363,377314.335766667,5010592.9319
SWF-1809,67616,375628.191623315,5010576.79681635,377314.335766667,5010592.9319
NAT-2,67638,,,339733.969647475,5027757.6566794
NAT-7,67638,,,339733.969647475,5027757.6566794
NAT-11,67638,,,339733.969647475,5027757.6566794
NAT-2,67640,,,336912.596404234,5027978.6508253
NAT-6,67640,,,336912.596404234,5027978.6508253
NAT-7,67640,,,336912.596404234,5027978.6508253
NAT-9,67640,,,336912.596404234,5027978.6508253
NAT-10,67640,,,336912.596404234,5027978.6508253
NAT-11,67640,,,336912.596404234,5027978.6508253
NAT-1,67645,,,346556.212931746,5022045.40018003
NAT-2,67650,,,339459.661170539,5026817.85243235
NAT-7,67650,,,339459.661170539,5026817.85243235
NAT-9,67650,,,339459.661170539,5026817.85243235
NAT-11,67650,,,339459.661170539,5026817.85243235
