OBJECTID,X,Y,geometry
SWF-1912,384452.3472,5038176.657,384452.34724244|5038176.65712727
SWF-1913,384474.114,5039172.817,384474.114043473|5039172.81657459
SWF-1914,387185.0699,5037170.438,387185.069872237|5037170.43847948
SWF-1916,381138.6066,5033217.315,381138.606585045|5033217.31529172
SWF-1918,384315.2511,5039061.878,384315.251135928|5039061.87826932
SWF-1919,380251.7654,5035520.659,380251.765442923|5035520.65860112
SWF-1920,379526.0536,5035175.222,379526.053608453|5035175.22178472
SWF-1921,380209.1314,5036140.338,380209.131440898|5036140.33823056
SWF-1922,380073.2521,5035338.463,380073.252134444|5035338.46349247
SWF-1923,382679.4194,5036310.504,382679.41935823|5036310.50373864
SWF-1924,382817.1779,5036113.26,382817.177864773|5036113.25982927
SWF-1925,383200.8747,5036329.213,383200.874682998|5036329.21253953
SWF-1927,383053.8613,5038963.785,383053.861276016|5038963.78496466
SWF-1928,381458.8232,5033267.89,381458.823200255|5033267.88979412
SWF-1930,384445.4601,5035511.256,384445.460142112|5035511.25610068
SWF-1933,381149.9964,5031955.956,381149.996385587|5031955.95573181
SWF-1934,390497.8001,5041759.692,390497.800129583|5041759.69219746
SWF-1935,395398.2183,5024453.28,395398.218262341|5024453.27977545
SWF-1937,382285.5946,5038563.023,382285.594639525|5038563.02254563
SWF-1938,386738.9773,5035815.265,386738.977251049|5035815.26511512
SWF-1939,392605.291,5033157.935,392605.291029683|5033157.9348889
SWF-1944,376914.6704,5034032.18,376914.670384419|5034032.17973042
SWF-1945,377032.9208,5033954.625,377032.920790036|5033954.62452674
SWF-1946,377045.0913,5034189.278,377045.091290614|5034189.27763788
SWF-1705,369642.6724,5017320.992,369642.672439018|5017320.99153669
SWF-1712,373129.4881,5019721.647,373129.488104633|5019721.64705071
SWF-1713,378857.1688,5018509.612,378857.168776683|5018509.61219314
SWF-1802,375777.5323,5014557.258,375777.532330408|5014557.25790541
SWF-1803,379767.57,5013429.615,379767.570019925|5013429.61525185
SWF-1804,376868.3468,5014908.564,376868.346782219|5014908.5637221
SWF-1951,384659.5517,5039959.877,384659.551652282|5039959.87651197
SWF-1955,423058.6289,4985539.612,423058.628876139|4985539.61182715
SWF-1956,423058.6289,4985539.612,423058.628876139|4985539.61182715
SWF-1957,423058.6289,4985539.612,423058.628876139|4985539.61182715
SWF-1958,423058.6289,4985539.612,423058.628876139|4985539.61182715
SWF-1223,341293.718,5023021.53,341293.717992515|5023021.52990744
SWF-1224,341357.2127,5022882.984,341357.212695531|5022882.98350086
SWF-1225,341016.8329,5023612.264,341016.832879364|5023612.2637355
SWF-1227,348925.7007,5024380.53,348925.700655014|5024380.53027199
SWF-1228,349066.7884,5022696.744,349066.788361716|5022696.74379202
SWF-1229,348589.3892,5023165.728,348589.389239041|5023165.72781429
SWF-1230,348796.6419,5023000.47,348796.641948884|5023000.47000645
SWF-1231,348831.3157,5022972.929,348831.315650532|5022972.92870514
SWF-1232,348995.153,5022854.05,348995.152958313|5022854.05039949
SWF-1233,349124.1716,5022783.83,349124.171564441|5022783.83009616
SWF-1234,350185.4862,5025046.266,350185.486214851|5025046.26560361
SWF-1236,349286.8779,5024160.801,349286.87787217|5024160.80056156
SWF-1238,344140.0329,5018982.336,344140.032927708|5018982.33611559
SWF-1435,365233.6147,5016637.168,365233.614729599|5016637.1679042
SWF-1437,364952.8314,5018113.716,364952.831416262|5018113.71587434
SWF-1438,365035.1983,5017947.795,365035.198320175|5017947.79546646
SWF-1805,377152.3172,5014438.347,377152.317195707|5014438.34659977
SWF-1807,375705.4375,4999716.142,375705.437526984|4999716.1423005
SWF-1808,375576.2158,5010519.535,375576.215820846|5010519.53521363
SWF-1809,375628.1916,5010576.797,375628.191623315|5010576.79681635
SWF-1810,371836.5695,5012154.824,371836.569543223|5012154.8243913
SWF-1901,384880.7964,5040080.512,384880.79636279|5040080.5117177
SWF-1902,384324.3353,5039887.821,384324.335336359|5039887.82140855
SWF-1903,383200.9725,5039516.91,383200.972483003|5039516.91019093
SWF-1132,364897.0366,5024714.727,364897.036613613|5024714.72668787
SWF-1133,364633.0254,5025702.454,364633.025401073|5025702.45353478
SWF-1134,360681.983,5020000.493,360681.983013408|5020000.49276395
SWF-1135,366841.2971,5022286.288,366841.29710596|5022286.28807252
SWF-1139,366364.8327,5031259.393,366364.832683329|5031259.39259872
SWF-1142,360663.8733,5025941.663,360663.873312548|5025941.66274615
SWF-1144,363750.0376,5021016.38,363750.037559133|5021016.3800122
SWF-1150,359435.9468,5023186.959,359435.946754225|5023186.9585153
SWF-1204,351251.8903,5022682.44,351251.890265503|5022682.43999134
SWF-1205,352738.5266,5020215.279,352738.526636114|5020215.27907415
SWF-1206,352065.4537,5019636.761,352065.453704145|5019636.76084668
SWF-1207,349758.0025,5019065.37,349758.002494547|5019065.37041954
SWF-1208,349953.9105,5018864.506,349953.910503852|5018864.50641
SWF-1209,349211.3693,5019187.084,349211.369268583|5019187.08442532
SWF-1210,331910.0183,5022007.423,331910.018346814|5022007.42315928
SWF-1211,350438.541,5021577.402,350438.541026871|5021577.40163885
SWF-1213,350782.5863,5025350.651,350782.586343212|5025350.65111807
SWF-1215,349705.554,5023902.604,349705.553992055|5023902.60364929
SWF-1216,349705.554,5023902.604,349705.553992055|5023902.60364929
SWF-1217,344193.3807,5019607.225,344193.380730242|5019607.22484528
SWF-1218,336180.5125,5016371.827,336180.512549651|5016371.8267916
SWF-1219,423058.6289,4985539.612,423058.628876139|4985539.61182715
SWF-1220,332384.9258,5030790.982,332384.92576937|5030790.98197647
SWF-1221,341406.7316,5023127.759,341406.731597883|5023127.75891249
SWF-1121,360661.7566,5026180.588,360661.756612447|5026180.58755749
SWF-1123,363558.091,5021255.758,363558.090950016|5021255.75762358
SWF-1124,366320.1818,5030462.088,366320.181781208|5030462.08786085
SWF-1125,359552.1127,5021901.015,359552.112659742|5021901.01525422
SWF-1127,365215.3888,5021495.892,365215.388828733|5021495.89233498
SWF-1128,367126.5511,5023720.556,367126.551119508|5023720.55644065
SWF-1253,349221.7901,5017815.788,349221.790069078|5017815.78826019
SWF-1261,350105.1583,5018222.133,350105.158311036|5018222.13297949
SWF-1306,352812.866,5016413.986,352812.866039645|5016413.9862936
SWF-1307,352192.6591,5016788.27,352192.659110187|5016788.27021138
SWF-1308,351638.9178,5017624.306,351638.917783885|5017624.30565109
SWF-1309,351491.0851,5017356.494,351491.085076864|5017356.49433837
SWF-1311,348591.4152,5014838.622,348591.415239137|5014838.62241878
SWF-1312,349409.5295,5013212.93,349409.529477995|5013212.92964156
SWF-1314,350897.4733,5014427.144,350897.473348669|5014427.14439923
SWF-1315,351073.6088,5016095.409,351073.608757035|5016095.40877847
SWF-1316,350370.8712,5017808.408,350370.871223657|5017808.40845983
SWF-1319,357111.6349,5006852.865,357111.634943825|5006852.86473948
SWF-1321,350832.0265,5014254.414,350832.02654556|5014254.41389103
SWF-1322,350428.7333,5014679.35,350428.733326405|5014679.35021121
SWF-1323,350263.1987,5014236.966,350263.198718542|5014236.9663902
SWF-1324,351131.6447,5014062.12,351131.644659791|5014062.1195819
SWF-1325,351779.6476,5015044.858,351779.64759057|5015044.85782857
SWF-1326,349068.6085,5015608.75,349068.608461803|5015608.74965536
SWF-1327,358128.3544,5006102.297,358128.354392117|5006102.29690382
SWF-1328,355693.0417,5014821.741,355693.041676446|5014821.74091798
SWF-1335,348452.1223,4999829.57,348452.122332521|4999829.56990589
SWF-1336,350011.7114,5012639.319,350011.711406597|5012639.31881432
SWF-1337,350188.9039,5012449.441,350188.903915013|5012449.4408053
SWF-1342,356400.9997,5006318.057,356400.999710072|5006318.05701407
SWF-1347,351239.059,5016427.795,351239.058964893|5016427.79519426
SWF-1351,353157.0045,5015010.781,353157.004455991|5015010.78142695
SWF-1352,353632.0268,5015481.186,353632.026778553|5015481.1864493
SWF-1354,356169.2595,5016090.286,356169.259499066|5016090.28627823
SWF-1366,350771.0314,5017571.26,350771.031442663|5017571.25984857
SWF-1406,363780.6504,5013780.602,363780.650360587|5013780.60226853
SWF-1408,366990.2271,5017107.637,366990.227113034|5017107.63652655
SWF-1409,366120.2951,5013703.924,366120.295071714|5013703.92376488
SWF-1410,367244.6362,5015573.12,367244.636225117|5015573.11985366
SWF-1412,364974.017,5018112.806,364974.017017269|5018112.80617429
SWF-1413,363556.5593,5015007.675,363556.559349943|5015007.67532681
SWF-1414,367354.5865,5015959.851,367354.58653034|5015959.85107203
SWF-1415,367379.8285,5016977.004,367379.828531539|5016977.00432035
SWF-1416,364388.1036,5017365.977,364388.10358944|5017365.97723882
SWF-1418,364795.4287,5018583.439,364795.428708786|5018583.43869665
SWF-1419,364740.7689,5018806.305,364740.76890619|5018806.30450723
SWF-1420,364708.1075,5018777.099,364708.107504639|5018777.09930585
SWF-1421,362849.8927,5011630.43,362849.892716378|5011630.4297664
SWF-1422,364419.065,5012829.707,364419.06499091|5012829.70672336
SWF-1424,364846.3866,5013543.901,364846.386611206|5013543.90105728
SWF-1428,361627.1927,5014807.792,361627.192658303|5014807.79241731
SWF-1429,366744.3614,5012973.167,366744.361401356|5012973.16673017
58894,375805.288,5011385.195,375805.287976616|5011385.19500414
58895,361607.5398,5011354.691,361607.539780856|5011354.6909239
58912,366270.0122,4989593.844,366270.012196157|4989593.84437588
58913,369013.2639,4989782.338,369013.263925953|4989782.337786
58914,369752.2304,4990032.827,369752.230391161|4990032.8269593
58916,369820.4671,4990199.198,369820.467137529|4990199.19790624
58917,352721.7627,4991458.315,352721.762689994|4991458.31548118
58918,352133.1788,4991696.102,352133.178758386|4991696.10174831
58941,378282.6175,5011296.133,378282.617482502|5011296.13314623
58942,363687.5272,5011450.138,363687.527232897|5011450.13754152
58943,361800.0786,5011473.99,361800.07856853|5011473.99048815
58944,363882.6962,5011565.001,363882.696174497|5011565.00144071
58945,360532.2524,5011562.669,360532.252375299|5011562.66945304
58946,363807.6703,5011617.291,363807.67030105|5011617.29121331
58947,360572.0731,5011680.269,360572.073097314|5011680.2690251
58948,375264.688,5011601.732,375264.688049548|5011601.73193411
58949,364147.1809,5011671.543,364147.18087057|5011671.54313059
58950,365451.0941,5011859.957,365451.094140896|5011859.95743526
59510,358804.8032,5001400.451,358804.803234404|5001400.45082815
59511,388205.296,5001574.592,388205.295973741|5001574.5921865
59513,366610.0448,5001669.398,366610.044790935|5001669.39772361
59515,375289.4856,5014143.465,375289.485560462|5014143.46538824
59518,356537.1242,5003517.447,356537.124185657|5003517.44654446
59519,373100.0706,5003534.082,373100.070603361|5003534.08151276
59520,387907.6881,5001844.706,387907.688061374|5001844.70634951
59526,344472.825,5014399.956,344472.825016201|5014399.95587986
59527,379545.0024,5014345.343,379545.00242543|5014345.34308153
59528,377069.8136,5014463.65,377069.813605206|5014463.64999378
59529,344682.7553,5014472.335,344682.755346836|5014472.33504194
59530,375776.7304,5014561.091,375776.730421678|5014561.09141465
59531,377142.3733,5014548.355,377142.373269076|5014548.3550128
59539,356672.452,5005274.35,356672.451994607|5005274.35036694
59540,365740.5755,5005291.631,365740.575503652|5005291.63116272
59541,370135.1787,5005225.816,370135.178661277|5005225.8155972
59542,394458.7246,5005307.392,394458.724609449|5005307.39166752
59565,333453.7216,5018193.896,333453.72158458|5018193.89565707
59587,365203.9474,5004809.993,365203.947443518|5004809.99327132
59588,344486.3632,5004854.404,344486.363241989|5004854.40397672
59589,375938.6948,5004934.299,375938.694816936|5004934.2994284
59590,376783.4009,5005019.383,376783.400943815|5005019.38267091
59591,365639.6414,5005007.401,365639.641438593|5005007.40122764
59592,378349.6888,5005136.558,378349.688788107|5005136.5581586
59600,377003.1715,5005359.989,377003.171482408|5005359.98897225
59601,338969.4968,5005463.937,338969.496754189|5005463.9373634
59611,345499.302,5009893.797,345499.302002204|5009893.79744533
59633,396762.3449,5022618.513,396762.344874276|5022618.51345289
59666,350276.799,5014508.905,350276.79903669|5014508.90546721
59667,376273.9578,5014580.123,376273.957805984|5014580.12284732
59668,348481.7154,5014598.73,348481.71541698|5014598.73019384
59669,350384.2946,5014604.043,350384.294605157|5014604.04259312
59670,348308.8322,5014620.286,348308.832240404|5014620.28639973
59686,385250.1273,5014739.195,385250.127297507|5014739.19524616
59687,376873.7129,5014912.801,376873.712901572|5014912.80127321
59688,351717.4408,5015019.604,351717.440758435|5015019.60354842
59689,360248.343,5015093.594,360248.342986165|5015093.59390486
59692,348960.6181,5022631.951,348960.618147458|5022631.95053242
59693,345716.3277,5022677.024,345716.32767369|5022677.02430092
59694,344152.7903,5022700.61,344152.790274089|5022700.61037033
59695,349046.6458,5022708.789,349046.645804011|5022708.78851058
59696,362100.3903,5022715.394,362100.39029476|5022715.39350198
59697,345502.2943,5022684.55,345502.294334114|5022684.54974286
59698,335513.4273,5023710.734,335513.427309136|5023710.73366784
59699,348102.7125,5023757.279,348102.712524656|5023757.27911981
59700,349878.6647,5023813.616,349878.66469702|5023813.61578289
59701,371780.2872,5023824.66,371780.287215885|5023824.65971419
59702,355851.1523,5023883.769,355851.15229541|5023883.76856593
59703,398729.5356,5023931.706,398729.535603386|5023931.70555859
59704,357000.2326,5023999.591,357000.23262067|5023999.59093396
59705,355409.3153,5023970.953,355409.315341801|5023970.9529743
59706,387820.7231,5024167.34,387820.723060958|5024167.34047641
59707,399872.2883,5024315.964,399872.288322128|5024315.96401964
59711,377700.68,5002338.021,377700.679983842|5002338.02074295
59712,377814.8313,5002386.94,377814.831280835|5002386.9395105
59713,358688.9755,5002386.154,358688.975462883|5002386.15385938
59714,377682.1462,5002420.182,377682.14622753|5002420.18183791
59715,381878.2483,5002516.09,381878.248269707|5002516.08974202
59716,348069.4745,5002561.706,348069.47448109|5002561.70635164
59717,348116.7369,5002597.505,348116.736853224|5002597.50484636
59723,350453.1159,5014652.291,350453.11588099|5014652.29067958
59724,350028.7945,5014670.133,350028.794536783|5014670.13347732
59725,350149.3359,5014673.646,350149.335906672|5014673.64633755
59726,376082.2913,5014636.018,376082.291341709|5014636.01763693
59727,335341.4642,5014689.377,335341.464222937|5014689.37660645
59728,332924.9249,5014689.05,332924.924932686|5014689.04969754
59729,362804.5498,5007973.397,362804.549767773|5007973.39706608
59730,377833.8289,5008015.902,377833.828887944|5008015.90187622
59731,362620.9055,5008186.227,362620.905548242|5008186.22670085
59732,336229.676,5008226.549,336229.675975632|5008226.54920631
59733,377597.6086,5008250.783,377597.608583275|5008250.78291001
59734,371478.6326,5008462.634,371478.632598201|5008462.63441087
59735,343686.1173,5008417.403,343686.117253411|5008417.40317887
59736,343420.5553,5008368.834,343420.555265983|5008368.83399458
59737,377847.5924,5008393.477,377847.592409981|5008393.47720774
59740,372887.7283,5003602.785,372887.728309826|5003602.78468081
59756,364912.3767,5013534.795,364912.376668363|5013534.79481446
59757,382806.5593,5013544.041,382806.559253594|5013544.04082967
59758,397435.5547,5024304.157,397435.554693172|5024304.15715716
59759,387870.3681,5024045.086,387870.368132078|5024045.08637309
59760,381250.1305,5024316.232,381250.130528034|5024316.23211651
59761,348946.9562,5024314.942,348946.956219277|5024314.94200103
59762,388617.592,5024296.919,388617.591974306|5024296.91886986
59763,365201.5268,5030606.68,365201.526834012|5030606.67992878
59764,388116.2467,5024477.457,388116.246653595|5024477.45715761
59765,400139.2797,5024520.009,400139.279692323|5024520.00872997
59766,387838.6917,5024602.933,387838.691718285|5024602.93263881
59767,348379.8584,5024609.379,348379.858385003|5024609.37873951
59777,376596.0355,5003125.005,376596.035484635|5003125.00546205
59778,356855.3856,5003127.249,356855.385585532|5003127.24925479
59779,378191.0511,5003221.93,378191.051054192|5003221.93004952
59780,356663.5677,5003238.737,356663.567699819|5003238.73711871
59782,356676.3604,5003430.566,356676.36044488|5003430.56592482
59788,365101.3569,5003741.97,365101.356935455|5003741.97034953
59789,373237.5756,5003729.962,373237.575635322|5003729.96192571
59790,384817.6383,5003979.743,384817.638275735|5003979.74319
59791,361558.0694,5004026.859,361558.069443147|5004026.85899291
59792,372483.0752,5004080.191,372483.075158921|5004080.19064718
59794,357849.5524,5013349.763,357849.552377502|5013349.76343772
59795,375018.9261,5013376.382,375018.926122183|5013376.38163167
59796,375145.712,5013414.134,375145.711980763|5013414.13407532
59797,379724.8494,5013447.854,379724.849411849|5013447.85440251
59798,361340.5882,5013402.521,361340.58819342|5013402.52148318
59799,365540.8476,5013489.203,365540.847645212|5013489.20326744
59800,365823.2203,5011927.223,365823.220251019|5011927.22256147
59803,376526.9106,5013544.878,376526.910645581|5013544.87765629
59804,375281.8867,5013555.563,375281.886693918|5013555.56288973
59805,374363.5268,5013659.235,374363.526814841|5013659.23539796
59817,365539.9759,5013231.056,365539.975900334|5013231.05638941
59818,347694.8887,5013295.228,347694.888722351|5013295.22808946
59819,347734.3398,5013312.948,347734.339811219|5013312.94849702
59822,349245.4638,5024188.717,349245.463825119|5024188.71731254
59823,387392.6813,5025064.603,387392.681296465|5025064.60312873
59824,382740.4956,5025086.189,382740.495614462|5025086.18851453
59825,387187.1131,5025052.371,387187.113102831|5025052.37083364
59826,382331.1246,5024968.391,382331.124621466|5024968.39064153
59827,349994.1519,5025128.052,349994.151886272|5025128.052489
59828,382202.769,5025194.463,382202.769019423|5025194.46260901
59829,370341.334,5025191.136,370341.333996432|5025191.13591491
59853,364411.3173,5012760.345,364411.317334599|5012760.34479851
59855,365877.9623,5012915.341,365877.962307745|5012915.34092793
59856,373847.2749,5012905.824,373847.274901461|5012905.82444451
59857,374551.6692,5013008.715,374551.66917004|5013008.71522085
59858,365982.9727,5012997.133,365982.972738122|5012997.13308529
59860,365520.8439,5013115.031,365520.843857945|5013115.03061239
59861,374738.2758,5013127.972,374738.275788109|5013127.97216416
59882,397146.9602,5024494.836,397146.960235685|5024494.83623319
59883,381012.2179,5024589.122,381012.217877621|5024589.12172673
59884,316683.1122,5031141.755,316683.1122114|5031141.75475533
59885,391653.8991,5031175.701,391653.899081476|5031175.70111901
59886,321650.5604,5031217.633,321650.560444668|5031217.63263538
59887,340117.7563,5031270.584,340117.756303696|5031270.58373154
59929,362507.6695,5010302.869,362507.669491936|5010302.86911803
59930,362660.4757,5010284.126,362660.475693375|5010284.12633226
59932,352038.3085,5010380.955,352038.308548403|5010380.95465538
59933,361463.9469,5010323.846,361463.946945338|5010323.84606477
59934,378223.3543,5010374.864,378223.354267651|5010374.86371413
59935,338191.159,5010473.004,338191.159023454|5010473.00419361
59937,338708.8939,5008564.322,338708.893895997|5008564.32176526
59938,343785.2504,5008635.528,343785.250352859|5008635.52842113
59939,389283.6975,5008701.672,389283.697464821|5008701.67152885
59979,364862.7472,5007224.192,364862.747233564|5007224.19198808
59980,372749.3919,5007221.666,372749.391872616|5007221.66555654
59981,343368.6659,5007203.621,343368.665925741|5007203.62117596
59982,347418.7337,5007304.959,347418.733693492|5007304.95906415
59983,388379.164,5007845.632,388379.16396655|5007845.63197573
59984,362612.2395,5007846.067,362612.239487956|5007846.06661557
60000,378317.5924,5010774.183,378317.592356672|5010774.18336975
60001,377231.6692,5011052.717,377231.669226133|5011052.71699122
60002,366777.6946,5011094.546,366777.694552129|5011094.5463113
60003,363533.0522,5010999.311,363533.052221012|5010999.31094931
60004,377551,5011238.372,377551.000000186|5011238.37225032
60005,361253.9183,5011184.854,361253.918254699|5011184.8543008
60006,377801.9445,5011296.444,377801.944454087|5011296.44360663
60017,327449.3363,5018439.074,327449.33631244|5018439.07358282
60018,337054.5521,5018495.365,337054.552075724|5018495.36540058
60019,379295.3848,5018471.08,379295.384762926|5018471.08023617
60020,347311.6321,5018506.566,347311.632068366|5018506.56579108
60057,343363.2509,5008699.267,343363.250887959|5008699.26684802
60058,384262.1677,5008828.031,384262.167720843|5008828.03148645
60063,373085.4767,5009547.436,373085.476749572|5009547.43564061
60064,352786.2812,5009538.647,352786.281235569|5009538.64724418
60065,362716.1436,5009509.746,362716.143564729|5009509.74629928
60066,358963.0535,5009727.12,358963.05346754|5009727.12014381
60067,345318.2907,5009730.408,345318.290729725|5009730.40777933
60122,362505.3197,5009958.142,362505.319691593|5009958.14160375
60123,351788.4856,4991720.829,351788.485639017|4991720.82902689
60124,352535.5253,4992239.367,352535.525321106|4992239.3672099
60125,366968.0553,4993569.239,366968.055318175|4993569.23912588
60127,372660.8809,4993996.111,372660.880885169|4993996.11130915
60129,365335.6185,5011902.26,365335.618514201|5011902.25972215
60147,374565.6972,5013149.844,374565.697207942|5013149.84398234
60148,366060.1246,5013181.05,366060.124600393|5013181.04971874
60214,361094.316,5010513.356,361094.31601294|5010513.35595981
60225,366246.9874,5012151.759,366246.987369779|5012151.75949671
60226,359764.8496,5012113.465,359764.849622362|5012113.46521135
60227,346641.0607,5012237.608,346641.060718315|5012237.60803088
60228,359875.1675,5012251.973,359875.167505237|5012251.97290575
60229,365321.9951,5012298.683,365321.995133211|5012298.68346847
60279,361026.4583,5010581.074,361026.458326618|5010581.07427962
60280,377269.8639,5010755.059,377269.863948808|5010755.05866518
60281,377028.0563,5010931.381,377028.056316895|5010931.38052283
60283,345632.5676,4999497.996,345632.567587986|4999497.99627471
60286,360918.6116,4983266.416,360918.611589975|4983266.41561249
60287,362388.7939,4983819.518,362388.793879844|4983819.51782699
60288,362637.4413,4985660.536,362637.441297097|4985660.53605556
60289,360544.1314,4986285.162,360544.131356788|4986285.16197836
60290,367085.6167,4986995.265,367085.616701953|4986995.26479795
60291,364251.0373,4987301.104,364251.03730037|4987301.10354883
60292,378736.3287,5010970.21,378736.328748767|5010970.21011444
60293,361377.1259,5011311.405,361377.125920091|5011311.40514951
60305,346607.403,5018301.106,346607.403024631|5018301.1057621
60306,349949.7374,5018518.017,349949.737355463|5018518.01707057
60307,377904.4081,5018531.746,377904.408086364|5018531.74566287
60309,337087.6815,5018612.077,337087.681463226|5018612.07685377
60310,333366.0394,5018691.081,333366.039410785|5018691.08096365
60311,378790.2833,5018655.02,378790.28329045|5018655.01953946
60312,344640.3152,5018781.223,344640.315243307|5018781.22324512
60313,389955.3825,5017645.298,389955.38249896|5017645.29849686
60315,389287.4693,5042327.099,389287.469322719|5042327.0993097
60347,355497.4289,4987810.003,355497.428948172|4987810.00263284
60348,356956.6974,4987808.088,356956.69738526|4987808.087561
60349,367798.8467,4987869.222,367798.846676227|4987869.22206253
60350,364716.3368,4988185.088,364716.336824229|4988185.08804673
60351,368665.7592,4989107.41,368665.759240922|4989107.41013812
60352,355366.4048,4989269.795,355366.404834678|4989269.7954496
60355,377977.749,5001082.877,377977.749045179|5001082.87661595
60356,376685.474,5010094.506,376685.473977718|5010094.50640169
60357,362091.5059,5009530.068,362091.505896011|5009530.06821401
60358,362459.3353,5010066.185,362459.335298445|5010066.18460176
60359,362681.1782,5010102.897,362681.178161205|5010102.8965861
60361,360668.0093,5026139.311,360668.009263998|5026139.3112865
60362,341782.1393,5026197.207,341782.139307176|5026197.20747666
60363,396742.7784,5026404.203,396742.778446259|5026404.20342026
60366,396744.7093,5026450.049,396744.709280872|5026450.04915671
60368,401173.4641,5026508.234,401173.464093362|5026508.23402965
60369,365415.5265,5005192.119,365415.526507923|5005192.11896418
60409,337005.8287,5018188.213,337005.828711226|5018188.2126147
60410,379383.7373,5018120.511,379383.737282798|5018120.51070184
60411,363934.0521,5010133.493,363934.052133151|5010133.4926228
60412,362373.7755,5010162.943,362373.775538385|5010162.94309579
60418,376853.7673,5011684.342,376853.767323755|5011684.34245815
60423,370274.6255,5005203.017,370274.625529996|5005203.01726611
60435,378118.9342,5009426.917,378118.934242451|5009426.91712341
60436,362580.1838,5009813.58,362580.183828071|5009813.58026376
60437,352082.8339,5009855.408,352082.833918523|5009855.40795911
60438,338140.9745,5009921.586,338140.974537947|5009921.58625923
60490,348370.8617,4999818.184,348370.861740729|4999818.18385243
60497,376655.3101,5013708.66,376655.310070114|5013708.6603987
60498,383545.3185,5013871.792,383545.318495777|5013871.79229473
60499,332433.4304,5013956.488,332433.430393919|5013956.48827677
60500,332390.8026,5014047.815,332390.802610467|5014047.81548278
60502,377009.9814,5014065.321,377009.981417188|5014065.32051994
60504,389343.3887,5014118.439,389343.388705425|5014118.43860665
60508,383128.8363,5012494.769,383128.836296974|5012494.76891351
60509,365704.6246,5012554.556,365704.624592049|5012554.55561348
60510,386859.6879,5012698.741,386859.687886039|5012698.74144344
60538,345855.9463,4999048.915,345855.946268136|4999048.91451844
60540,378154.2682,4999238.684,378154.268215296|4999238.68356429
60541,345489.6574,4999347.715,345489.657367921|4999347.71476589
60542,345596.9241,4999380.328,345596.924061931|4999380.32760506
60543,345723.2254,4999450.091,345723.225355778|4999450.09138222
60544,345656.3016,4999474.84,345656.301556693|4999474.83999135
60550,374518.9484,5012284.641,374518.948366993|5012284.64113366
60551,360392.7069,5012367.117,360392.706896242|5012367.11691154
60552,366251.1308,5012375.91,366251.130844731|5012375.90998028
60554,343121.8598,5002611.925,343121.859771295|5002611.92538144
60555,348063.8915,5002677.833,348063.891491723|5002677.83291853
60556,348230.996,5002673.544,348230.996030887|5002673.54410756
60558,369226.6131,5002940.87,369226.613119149|5002940.87025852
60559,369685.3648,5002951.97,369685.36479158|5002951.96956015
60561,378014.1785,5003097.981,378014.178476961|5003097.98075785
60563,350528.846,5001220.591,350528.84600618|5001220.59139993
60564,350870.5555,5001297.981,350870.555491876|5001297.98140884
60565,363143.6264,5001325.293,363143.6263732|5001325.29258392
60577,336605.7646,5014790.5,336605.764648345|5014790.50047508
60578,376849.4402,5014687.93,376849.440206951|5014687.93035159
60579,388615.574,5026447.783,388615.574048512|5026447.78313529
60580,377387.6953,5014244.706,377387.695303707|5014244.70640822
60581,377158.8252,5014321.665,377158.825231339|5014321.66470393
60583,350917.2393,5014351.35,350917.239325755|5014351.35017191
60614,364928.6274,5000183.59,364928.627415979|5000183.59028613
60615,353544.1946,5000208.807,353544.194640849|5000208.80651603
60643,373190.0696,5022996.096,373190.069559745|5022996.09625142
60644,329961.1936,5023053.685,329961.193645724|5023053.68548286
60645,382788.9675,5023020.031,382788.967490671|5023020.03100271
60650,387794.4712,5023339.738,387794.471179651|5023339.73813038
60651,351297.7032,5023240.53,351297.703166752|5023240.52961449
60652,387645.8915,5024337.485,387645.891469045|5024337.4851213
60653,380950.4517,5024399.106,380950.451720234|5024399.10592996
60654,388381.8795,5024384.358,388381.879491143|5024384.35838871
60655,397308.4736,5024459.578,397308.473573804|5024459.57827897
60656,400222.4007,5024495.398,400222.400669522|5024495.39805006
60670,343026.5206,5029507.576,343026.520588304|5029507.57581889
60675,366015.6399,5031260.902,366015.639866623|5031260.90196806
60676,366290.5841,5031315.974,366290.584148439|5031315.97356631
60677,324252.9085,5031406.144,324252.908523595|5031406.14439811
60680,336129.4688,5031579.045,336129.468810396|5031579.04485798
60681,395505.5028,5031490.619,395505.502847973|5031490.61911286
60683,400866.9381,5031726.269,400866.938127494|5031726.26853255
60730,349325.4877,5001981.596,349325.487674288|5001981.59630909
60731,373934.1081,5002019.312,373934.108050402|5002019.31234089
60732,376651.9828,5002157.965,376651.982754889|5002157.96461718
60734,336497.9969,5029215.12,336497.996947222|5029215.1199269
60736,365973.7745,5013694.88,365973.774523758|5013694.87971468
60737,343374.2732,5013740.438,343374.273192956|5013740.43823246
60738,381057.6725,5013777.452,381057.672487822|5013777.45153345
60739,355336.5475,5013812.575,355336.547467506|5013812.57459229
60740,379826.009,5013825.556,379826.008960367|5013825.55624446
60741,375660.5188,5013797.368,375660.518807458|5013797.36773543
60742,331073.4567,5013830.69,331073.456732056|5013830.68963412
60743,341769.0938,5013852.925,341769.093832357|5013852.92479623
60744,375301.9069,5013795.74,375301.906862132|5013795.73959103
60745,385339.8451,5006289.405,385339.845106252|5006289.40518081
60746,385316.5447,5006353.392,385316.544719822|5006353.39203681
60750,338499.2703,5015706.528,338499.270266648|5015706.52783762
