OBJECTID,X,Y,geometry
32814,336458.2636859,5026897.65652669,336458.2636859|5026897.65652669
32817,340214.819325784,5027442.17954242,340214.819325784|5027442.17954242
32833,338546.26097681,5028183.82571141,338546.26097681|5028183.82571141
32835,336967.486466715,5028203.31967509,336967.486466715|5028203.31967509
32836,338459.417165654,5028175.4495205,338459.417165654|5028175.4495205
32837,336648.646446315,5028200.15614321,336648.646446315|5028200.15614321
32846,342784.028028019,5024389.72282844,342784.028028019|5024389.72282844
32847,342352.092967232,5024327.11559204,342352.092967232|5024327.11559204
32849,374122.013033552,5024371.73331988,374122.013033552|5024371.73331988
32852,373899.291192114,5024383.09745352,373899.291192114|5024383.09745352
32888,339910.764179506,5026907.20183376,339910.764179506|5026907.20183376
32890,336339.963637338,5028137.9111118,336339.963637338|5028137.9111118
32891,337026.172600017,5028114.73730657,337026.172600017|5028114.73730657
32892,336704.537125978,5028066.31381351,336704.537125978|5028066.31381351
32895,336736.7696,5028181.50286667,336736.7696|5028181.50286667
32897,337665.478040852,5027915.9372279,337665.478040852|5027915.9372279
32901,336189.539905602,5026995.6827312,336189.539905602|5026995.6827312
32904,340168.647993391,5027007.30623033,340168.647993391|5027007.30623033
32908,333768.958868946,5030011.40408019,333768.958868946|5030011.40408019
32915,333700.375033333,5030059.487,333700.375033333|5030059.487
32919,333964.053306961,5030064.91542672,333964.053306961|5030064.91542672
32924,337808.734565398,5028664.25508937,337808.734565398|5028664.25508937
32927,338895.296035363,5028276.466682,338895.296035363|5028276.466682
32957,337323.297179736,5026886.66016388,337323.297179736|5026886.66016388
32959,336761.846586998,5026925.49496873,336761.846586998|5026925.49496873
32960,339544.9908491,5026926.85260712,339544.9908491|5026926.85260712
32962,337083.814881363,5026932.46070065,337083.814881363|5026932.46070065
32964,337337.817393248,5026970.16839228,337337.817393248|5026970.16839228
32965,337494.753015715,5026960.32510705,337494.753015715|5026960.32510705
33002,355616.364754689,4991426.35681903,355616.364754689|4991426.35681903
33063,354217.718878713,4991321.91391251,354217.718878713|4991321.91391251
33113,339979.5049,5026773.74363333,339979.5049|5026773.74363333
33114,337508.860184597,5026753.2989682,337508.860184597|5026753.2989682
33130,387389.736683655,5036653.84502059,387389.736683655|5036653.84502059
33166,334028.735545277,5030386.69625549,334028.735545277|5030386.69625549
33177,339870.053444613,5026838.67647679,339870.053444613|5026838.67647679
33178,337754.182659766,5026823.51981386,337754.182659766|5026823.51981386
33269,338287.013462884,5027584.93350525,338287.013462884|5027584.93350525
33270,338460.015634686,5027511.8509927,338460.015634686|5027511.8509927
33271,339003.64079809,5027499.74334871,339003.64079809|5027499.74334871
33272,336583.213167308,5027629.91184472,336583.213167308|5027629.91184472
33273,338240.131216217,5027645.11346368,338240.131216217|5027645.11346368
33275,339185.318718211,5027679.07350626,339185.318718211|5027679.07350626
33276,337062.270392556,5027621.68563013,337062.270392556|5027621.68563013
33279,340417.484438529,5027663.03717452,340417.484438529|5027663.03717452
33280,339444.503057419,5027717.81311625,339444.503057419|5027717.81311625
33425,355829.873679085,4991866.94773919,355829.873679085|4991866.94773919
33472,388532.564930663,5036838.2566924,388532.564930663|5036838.2566924
33494,338558.268596912,5027650.79848946,338558.268596912|5027650.79848946
33495,336710.905856037,5027724.88476762,336710.905856037|5027724.88476762
33496,337574.115562939,5027709.29972958,337574.115562939|5027709.29972958
33556,387354.760760958,5037908.34308156,387354.760760958|5037908.34308156
33557,387694.598688741,5037830.14832934,387694.598688741|5037830.14832934
33558,337691.406657319,5027736.03335531,337691.406657319|5027736.03335531
33560,339314.504721523,5027813.63745147,339314.504721523|5027813.63745147
33608,387238.761153774,5037971.13367885,387238.761153774|5037971.13367885
33610,387067.717684197,5038025.2336,387067.717684197|5038025.2336
33611,387160.142109639,5038057.64908593,387160.142109639|5038057.64908593
33614,387003.807299191,5038093.19730014,387003.807299191|5038093.19730014
33617,386945.726866198,5038114.4618296,386945.726866198|5038114.4618296
33619,386877.003971313,5038173.84228824,386877.003971313|5038173.84228824
33629,354118.722211244,4988820.90095969,354118.722211244|4988820.90095969
33630,354036.864676543,4989116.42641502,354036.864676543|4989116.42641502
33631,356257.374717316,4989088.69980406,356257.374717316|4989088.69980406
33649,374484.695564975,5009059.31378258,374484.695564975|5009059.31378258
33661,386794.168313165,5038206.11260077,386794.168313165|5038206.11260077
33662,386727.291917141,5038224.81579949,386727.291917141|5038224.81579949
33664,386683.475832018,5038266.10525474,386683.475832018|5038266.10525474
33666,333511.870423116,5030945.58157974,333511.870423116|5030945.58157974
33671,354184.251751834,4989273.64930314,354184.251751834|4989273.64930314
33672,353665.839690066,4989084.88767738,353665.839690066|4989084.88767738
33695,356146.299186797,4991421.86366687,356146.299186797|4991421.86366687
33696,356785.773294394,4990750.624267,356785.773294394|4990750.624267
33709,337592.019166938,5029063.05440948,337592.019166938|5029063.05440948
33713,334171.167539678,5030887.5152379,334171.167539678|5030887.5152379
33714,333825.722761277,5030887.33819237,333825.722761277|5030887.33819237
33717,336803.556702932,5029539.76200875,336803.556702932|5029539.76200875
33742,333219.965790622,5031809.2631669,333219.965790622|5031809.2631669
33791,349152.800819878,5011831.38857275,349152.800819878|5011831.38857275
33793,350586.523900168,5011763.3396436,350586.523900168|5011763.3396436
33796,348843.538588207,5011791.54266935,348843.538588207|5011791.54266935
33798,347979.043548318,5012078.90044821,347979.043548318|5012078.90044821
33803,350494.28708102,5012020.7575149,350494.28708102|5012020.7575149
33814,387434.7702058,5037897.7096877,387434.7702058|5037897.7096877
33832,353373.278205112,4990355.05544996,353373.278205112|4990355.05544996
33840,354866.146879096,4990451.37456884,354866.146879096|4990451.37456884
33855,374493.966711828,5009143.82302407,374493.966711828|5009143.82302407
33874,356071.905127871,4988190.07517585,356071.905127871|4988190.07517585
33906,356447.337012529,4991361.40774849,356447.337012529|4991361.40774849
33907,356666.728147581,4991410.92316092,356666.728147581|4991410.92316092
33951,354311.946833333,4989350.2318,354311.946833333|4989350.2318
33952,354302.915853576,4989428.50623205,354302.915853576|4989428.50623205
33953,353549.29383411,4989424.73611606,353549.29383411|4989424.73611606
33955,354510.4251,4989481.48913333,354510.4251|4989481.48913333
33957,353890.54194431,4989497.57363301,353890.54194431|4989497.57363301
33964,387668.381394561,5038529.13559034,387668.381394561|5038529.13559034
33968,387154.868439948,5038637.24874306,387154.868439948|5038637.24874306
33978,339305.3397,5029616.08726667,339305.3397|5029616.08726667
33982,333031.495731091,5031614.07225699,333031.495731091|5031614.07225699
33985,333644.518396695,5031682.15062465,333644.518396695|5031682.15062465
34015,339999.529518378,5026740.36679721,339999.529518378|5026740.36679721
34047,354624.203733333,4990682.90533333,354624.203733333|4990682.90533333
34097,350280.643288582,5026226.0923527,350280.643288582|5026226.0923527
34105,350782.561789921,5026348.24039259,350782.561789921|5026348.24039259
34116,356131.092882363,4991421.63667691,356131.092882363|4991421.63667691
34117,355683.403165573,4991431.22587733,355683.403165573|4991431.22587733
34118,356661.309066667,4991451.25426667,356661.309066667|4991451.25426667
34121,356488.607110241,4991421.05587979,356488.607110241|4991421.05587979
34133,349156.708854806,5014876.56468813,349156.708854806|5014876.56468813
34134,348765.4478,5014914.62923333,348765.4478|5014914.62923333
34136,348708.623842296,5014956.95849508,348708.623842296|5014956.95849508
34141,348896.087797511,5015041.87399567,348896.087797511|5015041.87399567
34143,348987.125846435,5015235.3390551,348987.125846435|5015235.3390551
34145,349088.162898324,5015465.86845398,349088.162898324|5015465.86845398
34149,359059.449827739,5015948.20693552,359059.449827739|5015948.20693552
34153,348753.551238437,5020749.75892096,348753.551238437|5020749.75892096
34156,349142.653784618,5020921.88101185,349142.653784618|5020921.88101185
34158,350834.540066667,5026399.1734,350834.540066667|5026399.1734
34168,353645.55543055,5019713.10456051,353645.55543055|5019713.10456051
34189,355304.943122019,4991872.47796618,355304.943122019|4991872.47796618
34202,359834.933379064,5016102.15419921,359834.933379064|5016102.15419921
34206,358998.273753222,5016485.07524863,358998.273753222|5016485.07524863
34207,358757.416684772,5016569.85528038,358757.416684772|5016569.85528038
34212,358706.677465933,5017087.64235701,358706.677465933|5017087.64235701
34215,339514.235820977,5026388.27181246,339514.235820977|5026388.27181246
34216,350104.118146696,5026394.06819701,350104.118146696|5026394.06819701
34223,338605.939193582,5026202.56010733,338605.939193582|5026202.56010733
34228,336775.228932843,5027804.62807775,336775.228932843|5027804.62807775
34231,338241.539374194,5027906.93132274,338241.539374194|5027906.93132274
34232,338890.213004857,5027806.23707447,338890.213004857|5027806.23707447
34233,338080.580385047,5027905.89096748,338080.580385047|5027905.89096748
34241,339174.811577521,5027202.25882008,339174.811577521|5027202.25882008
34242,339987.292701271,5027262.70895235,339987.292701271|5027262.70895235
34243,339276.616619665,5027685.07285438,339276.616619665|5027685.07285438
34246,339721.865970567,5027927.80121817,339721.865970567|5027927.80121817
34248,338627.80802348,5028055.9247378,338627.80802348|5028055.9247378
34249,340017.500704602,5027948.11208892,340017.500704602|5027948.11208892
34251,338367.573556549,5028072.728319,338367.573556549|5028072.728319
34289,353908.94366718,5018022.67292101,353908.94366718|5018022.67292101
34292,359537.855351727,5018077.2802334,359537.855351727|5018077.2802334
34295,339978.886035316,5026974.71401478,339978.886035316|5026974.71401478
34297,339791.542789196,5026965.36033957,339791.542789196|5026965.36033957
34298,336678.326214437,5027035.54331635,336678.326214437|5027035.54331635
34301,339372.335096601,5027204.37003729,339372.335096601|5027204.37003729
34302,349299.816411522,5027002.92854472,349299.816411522|5027002.92854472
34303,339564.095122355,5027247.15479862,339564.095122355|5027247.15479862
34304,339784.135352782,5027332.42339077,339784.135352782|5027332.42339077
34305,337162.690296678,5027336.9365132,337162.690296678|5027336.9365132
34306,340146.496834487,5027337.76120613,340146.496834487|5027337.76120613
34311,377542.066601027,5011107.67872995,377542.066601027|5011107.67872995
34313,354094.903993867,4991025.20831769,354094.903993867|4991025.20831769
34316,354184.460644214,4991091.79939027,354184.460644214|4991091.79939027
34318,354810.973612866,4991168.12290018,354810.973612866|4991168.12290018
34320,354153.72675684,4991201.30283312,354153.72675684|4991201.30283312
34322,353887.050104626,4991193.38173969,353887.050104626|4991193.38173969
34335,337462.170069505,5028191.92750435,337462.170069505|5028191.92750435
34338,338132.503397366,5028310.17546572,338132.503397366|5028310.17546572
34339,338001.198531474,5028356.81156339,338001.198531474|5028356.81156339
34341,337557.668303315,5028382.00787572,337557.668303315|5028382.00787572
34342,337635.586437748,5028435.84399255,337635.586437748|5028435.84399255
34346,334023.951994851,5029660.64072401,334023.951994851|5029660.64072401
34355,337524.832421,5025980.37294219,337524.832421|5025980.37294219
34356,337737.795637017,5025994.3820936,337737.795637017|5025994.3820936
34371,337687.664513551,5027450.10558932,337687.664513551|5027450.10558932
34372,336831.717624879,5027333.42512729,336831.717624879|5027333.42512729
34394,337002.52519659,5027490.8215417,337002.52519659|5027490.8215417
34395,336457.7325996,5027390.95817375,336457.7325996|5027390.95817375
34423,349247.012714656,5021005.41191375,349247.012714656|5021005.41191375
34425,349306.147634872,5021042.30321864,349306.147634872|5021042.30321864
34426,373647.244842543,5021063.28002697,373647.244842543|5021063.28002697
34427,347561.713592353,5021063.3031942,347561.713592353|5021063.3031942
34428,349382.371395435,5021106.26942608,349382.371395435|5021106.26942608
34430,347851.341213955,5021364.23382732,347851.341213955|5021364.23382732
34465,340051.123203507,5026621.7550649,340051.123203507|5026621.7550649
34466,337501.035493565,5026591.4829236,337501.035493565|5026591.4829236
34467,339918.117071927,5026640.82964453,339918.117071927|5026640.82964453
34473,377520.780254815,5010744.90307865,377520.780254815|5010744.90307865
34518,336753.550482406,5026700.92826459,336753.550482406|5026700.92826459
34519,337344.31305254,5026744.54321572,337344.31305254|5026744.54321572
34521,339807.341074069,5026775.87509196,339807.341074069|5026775.87509196
34523,337133.796321374,5026794.11571678,337133.796321374|5026794.11571678
34524,339245.275497025,5026820.02651162,339245.275497025|5026820.02651162
34560,334182.977246975,5031160.86402156,334182.977246975|5031160.86402156
34567,338509.827240035,5027170.23675043,338509.827240035|5027170.23675043
34569,339137.684431934,5027142.61176524,339137.684431934|5027142.61176524
34570,337252.624311663,5027160.77598821,337252.624311663|5027160.77598821
34572,340151.055652043,5027070.83507421,340151.055652043|5027070.83507421
34580,338348.048554591,5027217.89373137,338348.048554591|5027217.89373137
34581,349080.750397424,5020814.06853983,349080.750397424|5020814.06853983
34588,336003.50177958,5028055.13259173,336003.50177958|5028055.13259173
34591,338270.038362071,5028232.9777748,338270.038362071|5028232.9777748
34592,337745.856668206,5028221.80697284,337745.856668206|5028221.80697284
34594,339099.581693954,5028254.07875585,339099.581693954|5028254.07875585
34595,337568.031163128,5028400.73371119,337568.031163128|5028400.73371119
34596,336044.130201548,5028380.66345814,336044.130201548|5028380.66345814
34649,373121.877111049,5021063.14881326,373121.877111049|5021063.14881326
34651,373210.907733333,5021158.07596667,373210.907733333|5021158.07596667
34653,373178.516366667,5021226.22616667,373178.516366667|5021226.22616667
34654,373506.870997679,5021165.35701413,373506.870997679|5021165.35701413
34655,347459.212484938,5021291.90021698,347459.212484938|5021291.90021698
34656,372490.353229615,5021497.44121246,372490.353229615|5021497.44121246
34657,347525.460955856,5021483.86893295,347525.460955856|5021483.86893295
34658,372662.858007174,5021525.39812548,372662.858007174|5021525.39812548
34659,348080.422789864,5021565.222569,348080.422789864|5021565.222569
34660,373040.429638493,5021458.30958065,373040.429638493|5021458.30958065
34662,346506.043045593,5021563.00381973,346506.043045593|5021563.00381973
34665,347287.291550074,5021749.02675428,347287.291550074|5021749.02675428
34666,346923.610668815,5021707.12508723,346923.610668815|5021707.12508723
34669,372853.711720229,5021882.61063768,372853.711720229|5021882.61063768
34672,336185.958947324,5028813.36069837,336185.958947324|5028813.36069837
34673,336287.218578684,5028875.05442248,336287.218578684|5028875.05442248
34678,336458.968503187,5029131.89693625,336458.968503187|5029131.89693625
34682,337495.810437838,5028861.14181795,337495.810437838|5028861.14181795
34686,337545.559104438,5029296.84398702,337545.559104438|5029296.84398702
34687,336587.115705473,5029263.74024429,336587.115705473|5029263.74024429
34688,336836.585104592,5029091.00339784,336836.585104592|5029091.00339784
34728,372878.448838697,5021957.05432477,372878.448838697|5021957.05432477
34730,372792.979934241,5022028.87155974,372792.979934241|5022028.87155974
34731,372366.065911112,5021915.01135777,372366.065911112|5021915.01135777
34732,346792.052530854,5022044.73554524,346792.052530854|5022044.73554524
34733,346896.312627313,5022026.41202617,346896.312627313|5022026.41202617
34734,372262.013166667,5022081.99193333,372262.013166667|5022081.99193333
34736,372582.860127863,5022105.15933683,372582.860127863|5022105.15933683
34737,372331.085293947,5022114.80266617,372331.085293947|5022114.80266617
34738,372369.148266667,5022128.5194,372369.148266667|5022128.5194
34739,372823.403594064,5022087.03728018,372823.403594064|5022087.03728018
34740,372398.2823,5022149.07403333,372398.2823|5022149.07403333
34741,372737.265864875,5022181.71188741,372737.265864875|5022181.71188741
34743,340690.056674136,5024169.64422869,340690.056674136|5024169.64422869
34745,342450.946365892,5024326.74974391,342450.946365892|5024326.74974391
34757,334097.112241152,5031252.71475531,334097.112241152|5031252.71475531
34814,341682.484835066,5024960.48773697,341682.484835066|5024960.48773697
34828,354656.630678263,4990743.32535723,354656.630678263|4990743.32535723
34829,354556.722660404,4990767.35547648,354556.722660404|4990767.35547648
34834,356966.63055473,4990895.70928097,356966.63055473|4990895.70928097
34835,356982.180533333,4990929.53153333,356982.180533333|4990929.53153333
34837,356730.938133333,4990963.52066667,356730.938133333|4990963.52066667
34839,354771.278708484,4990913.69749294,354771.278708484|4990913.69749294
34841,337318.61598553,5028145.66432363,337318.61598553|5028145.66432363
34876,339337.214375016,5028111.27272868,339337.214375016|5028111.27272868
34878,374368.00343017,5022998.2062529,374368.00343017|5022998.2062529
34879,346769.29735366,5022994.08029461,346769.29735366|5022994.08029461
34880,374468.746919078,5023051.14460532,374468.746919078|5023051.14460532
34882,374411.430927427,5023076.18061548,374411.430927427|5023076.18061548
34884,374047.336398907,5023093.6947865,374047.336398907|5023093.6947865
34885,374102.154827489,5023149.09683895,374102.154827489|5023149.09683895
34886,374561.321739669,5023166.12974023,374561.321739669|5023166.12974023
34887,374040.245774105,5023159.51332897,374040.245774105|5023159.51332897
34889,374161.728652823,5023245.47202143,374161.728652823|5023245.47202143
34893,346970.799750317,5023584.17810941,346970.799750317|5023584.17810941
34895,342747.384119128,5023578.58977139,342747.384119128|5023578.58977139
34896,342876.789755615,5023680.75567001,342876.789755615|5023680.75567001
34897,338166.289179232,5028373.78442546,338166.289179232|5028373.78442546
34899,336245.506811609,5028532.40677869,336245.506811609|5028532.40677869
34901,336325.519609257,5028623.37442819,336325.519609257|5028623.37442819
34903,333778.718674496,5030182.12450497,333778.718674496|5030182.12450497
34904,334098.705632589,5030302.48276951,334098.705632589|5030302.48276951
34913,341995.387190549,5024154.72549123,341995.387190549|5024154.72549123
34931,353741.949363649,4988992.46601974,353741.949363649|4988992.46601974
34937,353807.010553958,4989086.37324838,353807.010553958|4989086.37324838
34954,343293.203791856,5023713.49068422,343293.203791856|5023713.49068422
34955,342380.161337682,5023735.12605034,342380.161337682|5023735.12605034
34957,343143.984195931,5023822.70746235,343143.984195931|5023822.70746235
34958,342762.287185961,5023850.68688078,342762.287185961|5023850.68688078
34960,343294.549396935,5023896.68951811,343294.549396935|5023896.68951811
34962,341449.009861039,5023889.34700715,341449.009861039|5023889.34700715
34963,343270.164122725,5023964.52717239,343270.164122725|5023964.52717239
34964,343099.89109064,5023949.78357315,343099.89109064|5023949.78357315
34965,342194.366391691,5023985.19113813,342194.366391691|5023985.19113813
34967,341858.692607971,5023947.97476595,341858.692607971|5023947.97476595
34972,341135.570930412,5024151.60804458,341135.570930412|5024151.60804458
34973,342994.496403084,5024374.51505813,342994.496403084|5024374.51505813
34977,334014.372113698,5030688.62280638,334014.372113698|5030688.62280638
34978,334316.041883576,5030611.76984016,334316.041883576|5030611.76984016
34980,334145.565083597,5030836.90020859,334145.565083597|5030836.90020859
34985,333533.888688862,5031057.95348416,333533.888688862|5031057.95348416
34990,334046.001766775,5031778.67452832,334046.001766775|5031778.67452832
34995,353976.243284047,4989464.19829484,353976.243284047|4989464.19829484
34996,353716.009797391,4989333.71089051,353716.009797391|4989333.71089051
35035,342675.712886914,5024403.37112343,342675.712886914|5024403.37112343
35036,342099.188616234,5024559.7302019,342099.188616234|5024559.7302019
35037,342557.672174423,5024501.7458567,342557.672174423|5024501.7458567
35038,342244.090387698,5024508.1823483,342244.090387698|5024508.1823483
35040,342464.578287348,5024638.27127792,342464.578287348|5024638.27127792
35041,340205.22939311,5024662.52994139,340205.22939311|5024662.52994139
35042,340308.837616834,5024699.22651936,340308.837616834|5024699.22651936
35043,340411.053785591,5024679.85133442,340411.053785591|5024679.85133442
35044,341396.222578242,5024648.99037292,341396.222578242|5024648.99037292
35050,337102.282680034,5029570.02835633,337102.282680034|5029570.02835633
35066,348032.361180888,5022088.22561865,348032.361180888|5022088.22561865
35067,373410.181235997,5022161.48001156,373410.181235997|5022161.48001156
35068,371778.741641794,5022014.91186501,371778.741641794|5022014.91186501
35069,346755.194362401,5022310.2641674,346755.194362401|5022310.2641674
35071,353687.622827774,4990228.63139144,353687.622827774|4990228.63139144
35077,356501.008708587,4990532.37316017,356501.008708587|4990532.37316017
35079,354680.851707737,4990540.78119468,354680.851707737|4990540.78119468
35080,357132.879014294,4990589.63982576,357132.879014294|4990589.63982576
35081,353784.974431832,4990625.44163383,353784.974431832|4990625.44163383
35082,353515.564850786,4990610.96652024,353515.564850786|4990610.96652024
35083,354630.11017935,4990661.56267548,354630.11017935|4990661.56267548
35093,347810.790162844,5012512.01228,347810.790162844|5012512.01228
35094,349201.993082069,5012477.16201859,349201.993082069|5012477.16201859
35095,349476.412914624,5012542.06278606,349476.412914624|5012542.06278606
35098,347747.498851586,5012767.85776343,347747.498851586|5012767.85776343
35101,342538.685055714,5024754.20644275,342538.685055714|5024754.20644275
35103,342384.078093008,5024801.33706929,342384.078093008|5024801.33706929
35105,342340.360681352,5024855.35620173,342340.360681352|5024855.35620173
35106,342044.378517731,5024698.93242178,342044.378517731|5024698.93242178
35108,342138.533117562,5024891.74171327,342138.533117562|5024891.74171327
35119,333999.473744586,5030205.60554203,333999.473744586|5030205.60554203
35122,374433.885874509,5023253.71812948,374433.885874509|5023253.71812948
35123,374281.980686024,5023304.41702148,374281.980686024|5023304.41702148
35124,374520.379718535,5023306.4150353,374520.379718535|5023306.4150353
35125,374343.1479,5023340.15446667,374343.1479|5023340.15446667
35126,371373.065766667,5023344.26083333,371373.065766667|5023344.26083333
35127,348009.24487872,5022867.4597627,348009.24487872|5022867.4597627
35128,351656.037873068,5025443.79342272,351656.037873068|5025443.79342272
35129,372004.615856719,5022093.59549114,372004.615856719|5022093.59549114
35130,372796.85541451,5022363.42462048,372796.85541451|5022363.42462048
35131,373038.0445,5022454.8666,373038.0445|5022454.8666
35132,372972.174493988,5022467.91495586,372972.174493988|5022467.91495586
35133,373036.749766667,5022513.83446667,373036.749766667|5022513.83446667
35134,372209.416244122,5022519.09976508,372209.416244122|5022519.09976508
35135,348012.65562925,5022433.49683081,348012.65562925|5022433.49683081
35136,346855.941693201,5022497.37210176,346855.941693201|5022497.37210176
35137,372176.039879206,5022578.88594138,372176.039879206|5022578.88594138
35138,374110.847966667,5022642.66516667,374110.847966667|5022642.66516667
35139,347315.53502542,5022419.96128845,347315.53502542|5022419.96128845
35140,373813.688646017,5022696.31626783,373813.688646017|5022696.31626783
35141,373448.910093585,5022751.13848969,373448.910093585|5022751.13848969
35143,346676.974433625,5022724.64985574,346676.974433625|5022724.64985574
35144,373696.112677323,5022837.01180695,373696.112677323|5022837.01180695
35145,374293.705387562,5022901.20622635,374293.705387562|5022901.20622635
35150,333804.856905601,5030509.43654235,333804.856905601|5030509.43654235
35157,377476.463849865,5010560.19546525,377476.463849865|5010560.19546525
35174,387429.670460699,5038935.07099972,387429.670460699|5038935.07099972
35194,337898.442656703,5025654.35951935,337898.442656703|5025654.35951935
35197,337576.360676225,5025749.6689178,337576.360676225|5025749.6689178
35202,338084.849341917,5026059.04106224,338084.849341917|5026059.04106224
35203,337934.141398452,5026056.25155178,337934.141398452|5026056.25155178
35204,338038.980555325,5026147.39993241,338038.980555325|5026147.39993241
35206,351011.555790656,5025887.45729837,351011.555790656|5025887.45729837
35215,333663.00061115,5031101.36012987,333663.00061115|5031101.36012987
35220,354228.057589914,4989057.64642132,354228.057589914|4989057.64642132
35225,354170.240308007,4989325.83818503,354170.240308007|4989325.83818503
35227,354263.703453889,4989357.99518336,354263.703453889|4989357.99518336
35228,353918.708031403,4989417.47651782,353918.708031403|4989417.47651782
35229,354450.950947919,4989398.46758902,354450.950947919|4989398.46758902
35230,356836.705855637,4991243.78251446,356836.705855637|4991243.78251446
35237,347116.385816372,5013577.02469022,347116.385816372|5013577.02469022
35239,347013.751466667,5013721.93353333,347013.751466667|5013721.93353333
35244,349948.935223648,5014337.53460354,349948.935223648|5014337.53460354
35251,338586.657013579,5025775.64415746,338586.657013579|5025775.64415746
35253,338036.172031087,5025833.69343739,338036.172031087|5025833.69343739
35254,338473.919285654,5025578.95846658,338473.919285654|5025578.95846658
35279,359280.970376137,5017232.3014288,359280.970376137|5017232.3014288
35280,359416.02669501,5017281.00406814,359416.02669501|5017281.00406814
35284,358756.043890847,5017318.3526002,358756.043890847|5017318.3526002
35286,359491.260512086,5017370.67941587,359491.260512086|5017370.67941587
35288,359379.397825694,5017369.93014601,359379.397825694|5017369.93014601
35289,359035.350764743,5017392.96327251,359035.350764743|5017392.96327251
35291,359755.796436681,5017453.11033644,359755.796436681|5017453.11033644
35296,359714.113220668,5017589.09595211,359714.113220668|5017589.09595211
35298,359720.207784449,5017660.0749196,359720.207784449|5017660.0749196
35304,337209.193367044,5028392.3742042,337209.193367044|5028392.3742042
35307,336249.038466667,5028467.5876,336249.038466667|5028467.5876
35308,337572.944178993,5028448.31199587,337572.944178993|5028448.31199587
35312,336282.581166666,5028521.5866,336282.581166666|5028521.5866
35354,374530.949311616,5008962.99406622,374530.949311616|5008962.99406622
35366,359375.748837277,5018041.13014874,359375.748837277|5018041.13014874
35375,358889.890995513,5018204.20805666,358889.890995513|5018204.20805666
35376,359494.385758025,5018219.57815919,359494.385758025|5018219.57815919
35384,337499.932508613,5028819.28572281,337499.932508613|5028819.28572281
35385,337450.315248514,5028701.13263424,337450.315248514|5028701.13263424
35397,337356.627755076,5029012.80657229,337356.627755076|5029012.80657229
35456,355701.76730024,4991812.23458183,355701.76730024|4991812.23458183
35601,336560.380053118,5029329.94868386,336560.380053118|5029329.94868386
35604,336878.444329972,5029375.86368614,336878.444329972|5029375.86368614
35606,337093.24713775,5029386.49071151,337093.24713775|5029386.49071151
35615,334156.191852419,5031545.37761755,334156.191852419|5031545.37761755
35665,371553.927793311,5023238.14057671,371553.927793311|5023238.14057671
35688,347779.658519058,5021714.73703506,347779.658519058|5021714.73703506
35689,347265.12292182,5021768.01013436,347265.12292182|5021768.01013436
35690,371648.1915047,5021793.08656594,371648.1915047|5021793.08656594
35691,346976.852933333,5021822.59536667,346976.852933333|5021822.59536667
35693,347020.786003957,5021839.56267015,347020.786003957|5021839.56267015
35694,372521.704765046,5021886.8404121,372521.704765046|5021886.8404121
35695,372432.765521338,5021668.35680245,372432.765521338|5021668.35680245
35697,346888.017746386,5021986.40743472,346888.017746386|5021986.40743472
35698,372633.404878087,5021968.56527605,372633.404878087|5021968.56527605
35699,347849.041079723,5022009.3260917,347849.041079723|5022009.3260917
35702,346830.309020855,5022058.83943459,346830.309020855|5022058.83943459
35703,346626.608081987,5022071.07701998,346626.608081987|5022071.07701998
35718,348678.729383295,5011787.1772692,348678.729383295|5011787.1772692
35779,349132.576086893,5011886.1945006,349132.576086893|5011886.1945006
35781,348638.27042894,5011911.79913579,348638.27042894|5011911.79913579
35784,349129.7523,5011958.29863333,349129.7523|5011958.29863333
35789,347269.294987159,5022262.40375105,347269.294987159|5022262.40375105
35790,372600.46281046,5022110.80291411,372600.46281046|5022110.80291411
35791,371706.276506503,5022262.05075452,371706.276506503|5022262.05075452
35792,372257.390777378,5022171.37367068,372257.390777378|5022171.37367068
35799,347685.770524704,5022313.26839068,347685.770524704|5022313.26839068
35800,348073.6404,5022354.06303333,348073.6404|5022354.06303333
35801,346784.347170324,5022339.96255986,346784.347170324|5022339.96255986
35802,374366.12460728,5022277.91909481,374366.12460728|5022277.91909481
35803,346937.308086049,5022426.49065918,346937.308086049|5022426.49065918
35805,347967.503943402,5022414.8644649,347967.503943402|5022414.8644649
35806,346904.670218236,5022491.30543449,346904.670218236|5022491.30543449
35807,347458.094953825,5022524.94679814,347458.094953825|5022524.94679814
35808,346419.795333273,5022544.28347002,346419.795333273|5022544.28347002
35809,348014.063430681,5022600.67951588,348014.063430681|5022600.67951588
35811,346483.535674983,5022662.48774356,346483.535674983|5022662.48774356
35812,370641.234360937,5022370.25096456,370641.234360937|5022370.25096456
35813,348287.112782276,5022722.61631737,348287.112782276|5022722.61631737
35814,373916.009033617,5022708.03596901,373916.009033617|5022708.03596901
35817,334109.477266667,5029794.15986667,334109.477266667|5029794.15986667
35849,348480.372332581,5012051.66344662,348480.372332581|5012051.66344662
35852,347942.556133273,5011904.57287194,347942.556133273|5011904.57287194
35853,347983.8601,5012107.59553333,347983.8601|5012107.59553333
35854,348436.286066667,5012101.2114,348436.286066667|5012101.2114
35857,348911.089147362,5012143.04942467,348911.089147362|5012143.04942467
35864,349135.445886467,5012162.85274115,349135.445886467|5012162.85274115
35867,348946.756248539,5012371.51401243,348946.756248539|5012371.51401243
35874,373412.155431646,5022048.01027175,373412.155431646|5022048.01027175
35877,371898.345429555,5022507.70427611,371898.345429555|5022507.70427611
